type,id,lon,lat
o,373,-71.13074397475309,42.41137734276984
o,374,-71.08086664593641,42.41129205518799
o,375,-71.52029252908015,42.445068207124464
o,376,-71.13570991417282,42.508882551704644
o,377,-71.42937689129616,42.318838365592796
o,378,-71.07946966336223,42.33763647835769
o,379,-71.20950443837937,42.35696795186941
o,380,-71.17457976718238,42.330274713431244
o,381,-71.19731804642895,42.30005824447807
o,382,-71.24827233875153,42.35071232665804
o,383,-71.25210418807704,42.33606419873897
o,384,-71.08908364693015,42.535263249723414
o,385,-71.13723808881055,42.46429735280041
o,386,-71.15376634177963,42.493121758387154
o,387,-71.4234815732079,42.18907597906972
o,388,-71.46300686861316,42.319523188653186
o,389,-71.41471215148614,42.30496361777372
o,390,-71.40101337622069,42.274796551200424
o,391,-71.223745558634,42.37349263245162
o,392,-71.20671337288705,42.38440649247218
o,393,-71.19663631083068,42.377432978899506
o,394,-71.18298492645768,42.37551337319772
o,395,-71.14900742607897,42.55252216341019
o,396,-71.53652923278675,42.36421258051732
o,397,-71.59364824393873,42.34100009566209
o,398,-71.52792095850843,42.33986177427711
o,399,-70.95289024244065,42.480348372699375
o,400,-70.96845545900408,42.46853013389924
o,401,-70.96237603305768,42.46568705010622
o,402,-70.94129383277937,42.47396691213182
o,403,-70.94063136788483,42.46033261386776
o,404,-70.96389731697354,42.45256020211328
o,405,-70.99196723706763,42.44224549707851
o,406,-71.05117777688278,42.54875927518457
o,407,-71.35127684312111,42.5300132054612
o,408,-70.86688402270481,42.52890102758662
o,409,-70.88471635701839,42.56309547166883
o,410,-70.95675113629173,42.57812730573383
o,411,-70.67447362453848,42.615941955268745
o,412,-70.6452989897541,42.610862010721895
o,413,-70.88494395128488,42.63595526334842
o,414,-70.61294857007535,42.644457178098136
o,415,-70.85227755978167,42.513062747548354
o,416,-71.40644901699088,42.446650713641624
o,417,-70.89941558534888,42.493147982637176
o,418,-70.92069112053608,42.50028460862147
o,419,-70.89711829364704,42.47133901342313
o,420,-70.87879971199911,42.488472021603194
o,421,-71.11506521798444,42.39837169805603
o,422,-71.08429293473819,42.38631080811041
o,423,-71.0846740348111,42.377183661367724
o,424,-71.07445772764457,42.515621870756476
o,425,-71.06214310163567,42.48236452201299
o,426,-71.25256337606741,42.37699607441434
o,427,-71.1730947451667,42.41852830248491
o,428,-71.15890634319139,42.42787127284787
o,429,-71.1868340949275,42.42470427502567
o,430,-71.16828195528646,42.38130254397146
o,431,-71.19320033512368,42.396842658692094
o,432,-71.20035573487716,42.52584734156697
o,433,-71.21665617520755,42.509428145263264
o,434,-71.09122518143899,42.36942751006312
o,435,-71.10582269026442,42.35815063585261
o,436,-71.11141201391278,42.35852457357006
o,437,-71.12266995717839,42.38091341077358
o,438,-71.15021225129026,42.383247844333916
o,439,-71.03956539970652,42.410933626126564
o,440,-71.16504627940269,42.44557525046212
o,441,-71.23573919403002,42.42341302705373
o,442,-71.2016973327087,42.447984139832336
o,443,-71.25134094146405,42.460158266633165
o,444,-71.06003951089838,42.43608399097995
o,445,-71.04837350043935,42.42796730453776
o,446,-71.12370897740138,42.41485489581934
o,447,-71.11535265837291,42.41220215403455
o,448,-71.1023925198282,42.40598416438088
o,449,-71.04600212383613,42.450879131289994
o,450,-71.01172708631728,42.36465871078634
o,451,-71.128453360544,42.257696875876896
o,452,-71.17082643417885,42.12449254273303
o,453,-71.22166249289495,42.15483573460225
o,454,-71.25073480902827,42.31560347226023
o,455,-71.22820649718186,42.20732228103368
o,456,-70.96666350139839,42.15896569273807
o,457,-70.9257781916828,42.204609703732956
o,458,-70.93387888476151,42.25514223589665
o,459,-71.31258179730399,42.118571205398304
o,460,-71.14131952514674,42.323156232202685
o,461,-71.15564662751905,42.16917290477664
o,462,-71.19883508810301,42.16775277473078
o,463,-71.0209394154392,42.27998765910645
o,464,-70.97687570908445,42.245935984925964
o,465,-71.0104419364333,42.23837577671352
o,466,-70.99443494182161,42.238477437213945
o,467,-71.14143261970467,42.28212216655052
o,468,-71.1326085142341,42.28291159841901
o,469,-71.12858062411182,42.309262754764944
o,470,-71.10525756164382,42.35934802694121
o,471,-71.08415949317056,42.34469631587888
o,472,-71.06932060123755,42.35776038098668
o,473,-71.05186903985992,42.36767527073775
o,474,-71.07071998901155,42.28822683435518
o,475,-71.06058347511906,42.27785739740496
o,476,-71.09202443009637,42.27881381163394
o,477,-71.15707839814951,42.28729870204113
o,478,-71.1507277848794,42.279123040708036
o,479,-71.15694897103023,42.26842265941495
o,480,-71.11879844722,42.258845983481315
o,481,-71.04551362163494,42.388054778945424
o,482,-71.04168942376927,42.395403192511466
o,483,-71.02714116399939,42.40220561048189
o,484,-71.01982967526604,42.416791142061065
o,485,-71.05212164162053,42.379096066064335
o,486,-71.03189587004651,42.370825545066346
o,487,-71.10174280541439,42.33233031958493
o,488,-71.08962715936187,42.31546999256732
o,489,-71.08721806188585,42.30942254450169
o,490,-71.07641577127393,42.31096676321322
o,491,-71.07227595421891,42.322952702197796
o,492,-71.06683996693074,42.31992606260342
o,493,-71.06128816855723,42.3059754573404
o,494,-71.05380731885599,42.29820992956219
o,495,-71.07506432877177,42.293959626476855
o,496,-71.16120109317391,42.35405551263638
o,497,-71.15005743663481,42.33963640454319
o,498,-71.13798012954459,42.346896809245976
o,499,-71.00839798361585,42.40765582131392
o,500,-70.75471697543519,42.12724763546941
o,501,-70.78600460788986,42.20145719693182
o,502,-70.86953865162927,42.25017463926742
o,503,-70.90728319000246,42.24226194523357
o,504,-70.90616651048514,42.30299338803798
o,505,-71.15285688879393,42.224054692815166
o,506,-71.19844192932396,42.25161021394912
o,507,-71.38863560665166,42.09653440799904
o,508,-71.10393920836803,42.22527591711349
o,509,-71.0782184362511,42.264126304394516
o,510,-71.23284003415952,42.288405008574344
o,511,-71.26719522235014,42.27843065369487
o,512,-71.51028830636314,42.30346192440769
o,513,-71.52037473774325,42.140116596299094
o,514,-70.97118417285614,42.36647547126487
o,515,-71.06514294619899,42.345546352598674
o,516,-71.09377055134779,42.327789033090575
o,517,-71.4081678008247,42.12082658304772
o,518,-71.07239839531114,42.24114621572025
o,519,-71.28010328597266,42.135801952123686
o,520,-70.71666673809727,42.633814545744784
o,521,-70.90060806863755,42.56299716116924
o,522,-71.48179448898969,42.4086687122203
o,523,-71.09188489445286,42.35791468426999
o,524,-71.09910560213066,42.36254090096137
o,525,-70.84804170667104,42.57281054108432
o,526,-70.96889640524414,42.533929393162936
o,527,-70.96135779214757,42.522948362705286
o,528,-70.73956839987478,42.210129300108576
o,529,-70.73976583683151,42.19180962010481
o,530,-71.4782247283362,42.06033811354858
o,531,-71.13529796582709,42.34184664672694
o,532,-70.94082675529224,42.18325079625033
o,533,-71.05483381146945,42.46129134730663
o,534,-71.15688818548357,42.40962161728612
o,535,-71.06049300436898,42.58931969147971
o,536,-71.18514243490226,42.31271194456282
o,537,-71.12905137455577,42.40552563489587
o,538,-70.95332556473313,42.20876943938116
o,539,-71.13673332954995,42.15150215167567
o,540,-70.94383058236164,42.158119039822736
o,541,-71.11980891310091,42.34904565911266
o,542,-70.82570379687122,42.23663611256587
o,543,-71.03974226997084,42.23910451809
o,544,-71.15314433216793,42.370334915740806
o,545,-71.13385855617787,42.38733163156916
o,546,-71.18858163552414,42.36232484855726
o,547,-71.1558569711358,42.363794668630234
o,548,-71.45277234857538,42.34028963933962
o,549,-71.49522738622576,42.25644674859157
o,550,-71.06295361434601,42.4462502929777
o,551,-71.50825018358987,42.41886072526092
o,552,-71.0593883009367,42.4065333847601
o,553,-71.17263463468936,42.36684858754819
o,554,-71.09501648438007,42.39663948169791
o,555,-71.10486328814011,42.38531954396329
o,556,-71.4059922414258,42.28471719480313
o,557,-71.54852242251972,42.34316616695932
o,558,-71.49042680209897,42.22939733496669
o,559,-71.10830082454541,42.305199527228964
o,560,-71.16743630698417,42.2718469218598
o,561,-71.03980285849072,42.381459368344544
o,562,-71.02996341447128,42.382351051512714
o,563,-71.07620550883276,42.34579606384897
o,564,-71.08395784678949,42.3137455295001
o,565,-70.76824584785432,42.581540734161045
o,566,-70.94157984346074,42.50957509953098
o,567,-71.05779957653496,42.360091850638995
o,568,-71.1248595747608,42.36325231589337
o,569,-71.05764906001471,42.332635251135194
o,570,-71.16577224815273,42.29280681858903
o,571,-71.13979283698613,42.351008053191606
o,572,-71.11684646318929,42.352518764028325
o,573,-71.01869178671792,42.42360951482765
o,574,-71.0993126051372,42.31865942170351
o,575,-71.06184816808137,42.35552291962452
o,576,-71.12788381109519,42.35398745396806
o,577,-71.11649459079693,42.29240956821197
o,578,-71.0621801320453,42.31630549691482
o,579,-71.06622739309864,42.29495764474738
o,580,-70.88982727797521,42.215549333354026
o,581,-71.2453249409134,42.41129097827964
o,582,-71.14537375344649,42.40173087309772
o,583,-71.1835828496293,42.464360906302446
o,584,-71.13753714668603,42.374617670939806
o,585,-71.29628958089614,42.288132498392784
o,586,-70.96396006481527,42.19169454291867
o,587,-70.99457835236839,42.22260754797376
o,588,-71.41621164831514,42.14404924237505
o,589,-71.11773531624425,42.33861149337644
o,590,-71.12609182835669,42.19783989469226
o,591,-71.09614216215698,42.25440172207099
o,592,-71.21814737737157,42.19415724360922
o,593,-71.1096791736306,42.40347757376726
o,594,-71.07266471801819,42.45467365315709
o,595,-71.2155501573121,42.312297075997066
o,596,-71.12723892308188,42.481476309953166
o,597,-71.37532285923545,42.234153499188835
o,598,-71.35851702988273,42.27115261357078
o,599,-71.2978856837602,42.34347133823055
o,600,-71.36014937406722,42.35025621187827
o,601,-71.46528343923246,42.48044711150694
o,602,-71.01639869912255,42.47424835412165
o,603,-71.00982194795478,42.61315250303146
o,604,-71.43323290316143,42.46526476064899
o,605,-71.15413342293691,42.58709581026723
o,606,-71.0249312778049,42.592829349445914
o,607,-71.05197235838915,42.34633914043306
o,608,-71.08022754232844,42.341700746354384
o,609,-71.08253962676726,42.33997501909666
o,610,-70.96295388495976,42.265207034315466
o,611,-71.03029027564732,42.48873487531997
o,612,-71.06225146780292,42.33799063710766
o,613,-71.50704029699868,42.1295864773809
o,614,-71.0495782193596,42.262821166871014
o,615,-71.17783028186012,42.18827389710166
o,616,-71.0635191412073,42.3787243717395
o,617,-71.39129969367919,42.08182046137651
o,618,-71.36884931052982,42.17829727594032
o,619,-71.11946851362289,42.16211879970923
o,620,-71.48135025384104,42.09261068691677
o,621,-71.03557870434055,42.274416563350904
o,622,-71.08198004122461,42.30233828823852
o,623,-71.05133677340729,42.309652502985465
o,624,-71.14930681686668,42.343851975999236
o,625,-70.99737615773158,42.42322466028281
o,626,-70.93755891974517,42.17059107045682
o,627,-70.77113502420237,42.23170658469095
o,628,-70.90114688417579,42.184533584174716
o,629,-70.98987931110723,42.37277374637794
o,630,-71.3451391270577,42.07106755418469
o,631,-71.46672545932381,42.24121427220419
o,632,-71.0682081920006,42.36347774597914
o,633,-71.09492144075084,42.30264770192056
o,634,-71.05665802215651,42.34155770270035
o,635,-71.06096876660251,42.364056398946374
o,636,-71.06920272443867,42.34313544966339
o,637,-71.02891574350993,42.39214980566961
o,638,-71.08353475657864,42.36623756985322
o,639,-71.21241419885824,42.39370501484264
o,640,-71.05289905215291,42.46849707019481
o,641,-71.46870502702265,42.29010853764561
o,642,-71.09516055659196,42.38348103079559
o,643,-71.10604745435933,42.467261638701196
o,644,-71.2576148947709,42.405880770651876
o,645,-71.17583379167148,42.38354642103823
o,646,-71.11180183690486,42.43770163780561
o,647,-71.51845109425302,42.21003078591649
o,648,-70.92505518099215,42.52814645436118
o,649,-70.94251734066917,42.63727509355279
o,650,-71.1834974338884,42.35607841510016
o,651,-71.19101321257247,42.324966460558684
o,652,-71.11685408795842,42.5133474043322
o,653,-70.93325533173696,42.53882980299499
o,654,-71.14819251844563,42.45417484159945
o,655,-71.5177948909246,42.48837053929903
o,656,-71.2271623745968,42.39856302126865
o,657,-71.09788449873622,42.36823126598732
o,658,-71.04331888115068,42.40500025693586
o,659,-71.09444716822333,42.43302051444433
o,660,-71.11274332755539,42.54673987583526
o,661,-71.35525962099462,42.385890836619524
o,662,-71.25832071967244,42.50384245371482
o,663,-70.96675865273268,42.25524443985
o,664,-71.30904498985448,42.312233703037954
