tract,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""25003926100""","""Pittsfield, MA""",4,3220,1387,30358.09,68,81,65,40,50,37,29,31,28,10.25,0.77,2,2,2,23751,21339,25571,0,0,0,14306,12563,15132,10907,9509,11473,3398,3053,3658,1,1,2,1,1,1,1.4,3,0.23,0.05,3070,92,3645,84,103,13,2961,1650,1857,865,79,21
"""25003931100""","""Pittsfield, MA""",2,1606,683,8121.26,57,66,54,28,36,26,28,31,28,10.3,1.16,1.98,2,2,23445,20802,25415,0,0,0,14131,12370,14979,10776,9393,11339,3354,2977,3636,1,0,4,0,0,2,0.8,4.3,0.7,0.08,3123,84,3060,82,135,13,2176,1184,1234,751,90,10
"""25003931300""","""Pittsfield, MA""",2,1514,667,38531.8,60,70,57,30,37,28,30,33,29,10.41,0.19,2.1,2,2,24070,21514,25986,0,0,0,14872,13128,15673,11428,10049,11953,3443,3079,3717,1,0,3,1,0,2,0.5,4.1,0.07,0.02,2352,90,2476,82,197,5,3352,1249,1289,931,87,13
"""25003931400""","""Pittsfield, MA""",2,1777,718,38985.9,65,77,62,35,44,33,30,33,30,11.15,0.21,2.15,2,2,24227,21536,26227,0,0,0,15169,13381,15998,11703,10299,12245,3466,3082,3752,0,0,2,0,0,1,0.1,4.4,0.05,0.02,2677,93,2827,82,260,6,3427,1462,1492,352,95,5
"""25003932200""","""Pittsfield, MA""",3,2294,1018,53786.44,62,73,59,32,40,30,30,33,29,10.48,0.23,2.11,2,2,24087,21484,26031,0,0,0,14901,13125,15730,11456,10051,12006,3446,3074,3724,0,0,1,0,0,0,0.3,4.9,0.11,0.02,2914,97,3226,82,148,11,3040,1336,1330,1094,92,8
"""25003932300""","""Pittsfield, MA""",2,2093,879,13268.65,60,71,57,32,40,30,28,30,27,10.1,1.53,1.95,2,2,22673,20088,24604,0,0,1,13859,12098,14714,10610,9219,11186,3243,2875,3520,6,5,7,4,3,4,0.9,4,0.33,0.07,3917,80,4007,84,70,15,2299,1348,1430,965,86,14
"""25003933200""","""Pittsfield, MA""",2,1265,548,28850.37,72,86,69,43,54,40,29,33,29,9.86,0.2,2.08,2,2,23998,21480,25886,0,0,0,14733,12997,15531,11300,9923,11828,3433,3074,3703,0,0,0,0,0,0,0.7,4.4,0.1,0.02,2865,92,3334,83,144,12,2713,1790,1928,1034,85,15
"""25003933300""","""Pittsfield, MA""",2,1481,619,30009.82,69,82,66,40,50,37,30,33,29,10.59,0.24,2.08,2,2,24012,21457,25925,0,0,0,14779,13035,15582,11344,9965,11873,3435,3070,3709,0,0,0,0,0,0,0.6,4.3,0.09,0.02,2977,92,3284,83,160,10,2894,1656,1734,1178,86,14
"""25003933400""","""Pittsfield, MA""",3,2394,1023,55902.01,61,71,58,31,39,29,30,33,29,10.08,0.23,2.09,2,2,24005,21399,25951,0,0,0,14815,13045,15639,11381,9983,11927,3434,3062,3712,0,0,0,0,0,0,0.4,4.7,0.1,0.02,2946,94,3392,83,128,8,2759,1292,1345,748,91,9
"""25003934200""","""Pittsfield, MA""",2,1195,544,11808.89,66,78,63,37,47,35,29,31,28,9.99,0.69,2.02,2,2,23460,20863,25400,0,0,0,14322,12529,15191,10966,9543,11557,3356,2985,3633,0,0,1,0,0,0,0.8,3.5,0.22,0.05,2931,90,3278,83,66,24,1960,1553,1573,1351,91,9
"""25003934300""","""Pittsfield, MA""",2,1758,831,33536.5,69,82,66,40,50,37,30,33,29,10.03,0.25,2.1,2,2,24226,21714,26111,0,0,0,14875,13135,15673,11409,10028,11938,3466,3107,3735,0,0,0,0,0,0,0.5,3.9,0.13,0.02,2695,95,3111,83,189,11,2837,1650,1766,983,85,15
"""25003935100""","""Pittsfield, MA""",4,2509,1044,43402.29,67,80,64,38,48,35,29,32,28,10.58,0.42,2.04,2,2,23702,21090,25650,0,0,0,14472,12737,15277,11080,9719,11605,3391,3018,3669,1,0,3,1,0,2,1.7,3.2,0.12,0.02,2952,83,3207,83,150,10,2544,1590,1672,1161,85,15
"""25003935200""","""Pittsfield, MA""",5,5133,2119,2814.83,56,66,54,31,38,28,25,27,25,8.12,8.15,1.76,2,2,21281,18763,23166,1,1,1,12620,10868,13519,9563,8173,10188,3044,2685,3314,13,10,17,8,6,10,2.8,6.5,2,0.75,8624,78,11521,86,26,95,1288,1280,1344,387,84,16
"""25003935300""","""Pittsfield, MA""",4,3826,1743,1141.92,44,51,42,22,27,20,22,24,22,7.36,15.12,1.54,1,2,18569,16320,20286,2,2,3,11093,9526,11874,8405,7163,8933,2656,2335,2902,32,28,39,19,17,23,6.7,5.5,4.65,1.53,6074,35,5824,84,14,135,952,916,1286,706,49,51
"""25005600100""","""Providence-Warwick, RI-MA""",2,4054,1558,1784.32,58,70,62,36,45,38,23,25,24,9.16,8.1,1.8,2,2,21991,19368,22274,0,0,0,12925,11589,12960,9778,8818,9772,3146,2771,3186,1,0,2,2,0,2,5.3,5.5,1.84,0.87,12195,57,17681,88,27,76,1037,1688,2062,1057,66,34
"""25005600202""","""Providence-Warwick, RI-MA""",3,4720,1850,4941.06,59,71,62,36,45,38,23,26,24,9.79,4.57,1.82,2,2,22291,19341,22649,1,0,1,13103,11739,13164,9909,8970,9918,3189,2767,3240,6,2,6,6,3,7,4.2,6.2,1.19,0.37,10778,45,17899,88,71,32,2119,1705,1792,1355,78,22
"""25005600203""","""Providence-Warwick, RI-MA""",3,5561,1851,4833.37,78,95,82,52,66,55,26,29,27,11.79,4.69,2.03,2,2,24327,21410,24663,0,0,0,14537,13155,14595,11057,10092,11067,3480,3063,3528,0,0,0,0,0,0,1.3,5.3,0.69,0.38,10458,89,12589,87,50,42,1684,2486,2486,,94,6
"""25005600204""","""Providence-Warwick, RI-MA""",2,3985,1290,3896.69,75,91,80,50,63,53,25,28,27,11.76,3.9,1.99,2,2,24064,21181,24393,0,0,0,14255,12917,14301,10813,9887,10811,3442,3030,3489,0,0,0,0,0,0,2.3,5,1.02,0.33,9417,76,11095,87,62,31,1777,2386,2539,1414,86,14
"""25005610100""","""Providence-Warwick, RI-MA""",3,5391,2102,942.42,50,59,52,30,37,31,20,22,21,8.34,25.14,1.58,1,2,18409,16191,18634,6,6,7,11277,10008,11280,8602,7653,8572,2633,2316,2666,41,39,43,44,42,46,7.4,6.6,4.89,2.23,12144,38,19034,88,5,217,697,1409,1745,1094,48,52
"""25005610202""","""Providence-Warwick, RI-MA""",4,5332,1793,5918.76,74,90,79,50,62,52,25,28,26,11.41,4.42,1.97,2,2,23845,21028,24158,0,0,0,14137,12773,14185,10726,9764,10728,3411,3008,3456,1,0,1,1,0,1,2,6.3,0.72,0.3,10370,86,15022,87,39,42,1504,2346,2433,794,88,12
"""25005610203""","""Providence-Warwick, RI-MA""",4,6698,2207,3513.48,70,85,74,46,57,48,24,27,26,11.15,8.22,1.94,2,2,23308,20457,23632,1,0,1,13881,12499,13937,10544,9571,10553,3334,2926,3381,4,2,4,4,3,4,2.1,5.7,1.41,0.63,11454,78,14029,87,36,60,1450,2166,2293,564,88,12
"""25005610204""","""Providence-Warwick, RI-MA""",3,6061,2013,2489.84,65,78,69,42,53,45,23,25,24,10.22,10.84,1.78,2,2,22026,19293,22320,1,1,1,12848,11581,12860,9692,8818,9661,3151,2760,3193,5,3,6,6,4,6,4.2,5.8,1.96,0.81,11449,52,12955,87,33,56,1378,2010,2455,738,64,36
"""25005611101""","""Providence-Warwick, RI-MA""",2,4477,1545,5257.19,69,84,73,44,55,47,25,28,27,11.09,3.5,1.99,2,2,23818,20936,24145,0,0,0,14244,12883,14294,10837,9888,10840,3407,2995,3454,0,0,0,0,0,0,3,3.1,0.69,0.29,9308,70,11732,88,44,33,1544,2093,2224,1413,84,16
"""25005611102""","""Providence-Warwick, RI-MA""",2,5231,1218,4297.91,63,76,67,39,49,41,24,28,26,10.27,3.03,1.94,2,2,22981,20310,23269,0,0,0,13871,12535,13910,10583,9630,10580,3287,2905,3329,1,0,2,1,0,2,3.6,3.8,0.53,0.28,9798,73,12347,88,46,24,1827,1843,2260,665,75,25
"""25005611201""","""Providence-Warwick, RI-MA""",2,2946,989,4163.44,66,80,70,42,52,44,25,28,26,11.35,3.3,1.95,2,2,23535,20767,23844,0,0,0,13996,12668,14034,10627,9695,10620,3367,2971,3411,2,2,3,3,2,3,2.2,5.3,0.54,0.24,9469,74,10880,87,53,18,1803,1972,2165,1216,80,20
"""25005611202""","""Providence-Warwick, RI-MA""",3,6708,2399,4081.24,64,77,68,40,50,42,24,27,25,10.32,7.03,1.89,2,2,22954,20008,23307,1,0,1,13593,12203,13656,10304,9338,10317,3284,2862,3334,5,2,6,5,2,6,3.5,5.3,1.34,0.59,10205,63,12356,87,46,40,1613,1905,1987,1345,87,13
"""25005612100""","""Providence-Warwick, RI-MA""",3,4617,1580,4750.99,73,88,77,47,59,50,25,29,27,11.3,4.06,2.02,2,2,24253,21447,24568,0,0,0,14464,13100,14514,10994,10032,10999,3469,3068,3514,1,0,1,1,0,1,1.6,4.6,1.56,0.33,9099,86,11015,87,60,32,1805,2247,2433,474,88,12
"""25005612200""","""Providence-Warwick, RI-MA""",4,8983,3194,8361.76,64,77,68,40,51,43,24,27,25,10.25,4.74,1.87,2,2,22946,20225,23244,0,0,0,13473,12152,13506,10189,9258,10179,3282,2893,3325,1,1,2,1,1,2,4.3,4.5,1.08,0.38,9309,62,12500,88,42,35,1652,1915,2138,1344,71,29
"""25005613100""","""Providence-Warwick, RI-MA""",4,6836,2728,6348.74,55,66,58,32,40,33,24,26,25,9.46,8.43,1.87,2,2,22255,19430,22584,1,1,1,13376,11978,13440,10185,9194,10201,3184,2779,3231,7,5,8,8,5,9,3.4,4.4,2.01,0.43,11281,57,13372,88,35,47,1535,1502,1630,553,80,20
"""25005613300""","""Providence-Warwick, RI-MA""",4,7220,2719,5425.12,63,76,67,38,48,40,25,28,27,9.98,6.89,2,2,2,23553,20662,23896,1,0,1,14250,12830,14327,10878,9872,10905,3369,2956,3418,4,2,4,4,3,4,1.1,5.1,0.81,0.5,11148,81,12195,87,94,34,2847,1815,1790,458,94,6
"""25005613400""","""Providence-Warwick, RI-MA""",2,3625,1299,3836.02,61,74,65,37,46,39,25,28,26,10.7,6.21,1.98,2,2,23468,20693,23786,1,1,1,14129,12734,14191,10767,9770,10783,3357,2960,3403,5,4,5,5,4,6,1.6,5.3,0.59,0.34,10595,83,10795,87,52,31,2051,1734,1761,1436,87,13
"""25005613600""","""Providence-Warwick, RI-MA""",2,3859,1599,482.84,45,53,47,26,32,27,19,21,20,6.88,36.78,1.53,1,2,17964,15639,18191,4,3,4,10899,9633,10901,8306,7375,8273,2570,2237,2602,24,21,26,26,23,28,8.4,7.3,5.33,3.31,14301,24,15263,87,7,203,774,1219,1779,886,38,62
"""25005613700""","""Providence-Warwick, RI-MA""",2,4115,1763,870.74,48,58,51,28,36,30,20,22,21,7.37,18.27,1.58,1,2,18954,16418,19226,3,3,4,11322,10000,11349,8590,7634,8576,2711,2349,2750,21,18,23,23,19,24,7.6,7.8,3.92,2.02,15416,31,17972,87,8,160,680,1346,1744,878,54,46
"""25005613800""","""Providence-Warwick, RI-MA""",4,4785,2042,423.73,40,47,42,22,28,23,18,19,18,5.55,29.36,1.41,1,1,16032,13902,16214,6,6,6,9988,8811,9953,7656,6787,7592,2293,1989,2319,39,36,41,41,38,44,8.9,8.2,8.41,4.82,16658,14,17970,87,5,346,706,1050,1322,868,19,81
"""25005613901""","""Providence-Warwick, RI-MA""",2,2658,1181,307.57,43,52,46,24,30,26,19,21,20,6.79,25.96,1.51,1,1,18255,15807,18504,4,4,5,10841,9599,10838,8201,7313,8161,2611,2261,2647,29,25,31,31,27,33,8.1,7.9,7.91,3.84,15283,21,15652,86,10,202,832,1155,1513,868,39,61
"""25005613902""","""Providence-Warwick, RI-MA""",3,5032,1860,1988.31,57,68,60,34,42,35,23,26,24,9.74,10.11,1.83,2,2,21965,19125,22296,1,1,2,13106,11725,13163,9955,8983,9963,3142,2736,3189,9,6,10,10,7,11,3.8,5.3,2.16,0.94,12141,54,11778,87,29,57,1631,1593,1722,1116,78,22
"""25005614000""","""Providence-Warwick, RI-MA""",2,4600,1825,478.71,41,49,44,23,29,24,19,20,19,6.75,26.58,1.47,1,1,17454,15225,17658,5,4,5,10528,9322,10508,8002,7117,7951,2497,2178,2526,29,27,31,31,29,34,8.5,7.9,6.49,3.81,16371,21,17434,87,9,150,909,1081,1701,869,27,73
"""25005614101""","""Providence-Warwick, RI-MA""",3,6863,2589,2705.96,53,63,56,31,39,33,22,25,23,9.13,9.3,1.74,2,2,21095,18370,21401,2,1,2,12493,11158,12533,9464,8521,9460,3018,2628,3061,12,9,12,12,10,13,5.6,4.8,6.51,0.96,12630,38,15454,88,33,48,1638,1461,1731,1285,62,38
"""25005614102""","""Providence-Warwick, RI-MA""",3,6683,2430,7021.78,56,68,60,32,40,34,25,28,26,10.91,4.96,1.94,2,2,23452,20654,23773,0,0,0,13942,12565,13996,10584,9610,10592,3355,2955,3401,3,1,3,3,1,3,2.5,4.4,0.84,0.35,8187,71,10392,87,39,34,1619,1513,1605,597,83,17
"""25005615100""","""Providence-Warwick, RI-MA""",5,7221,2493,14096.24,70,84,74,44,55,46,26,29,27,11.11,2.95,2.06,2,2,24430,21557,24762,0,0,0,14701,13339,14754,11205,10255,11211,3495,3084,3542,1,1,1,1,1,1,1.2,4.4,0.43,0.18,8131,84,8475,86,76,16,2144,2080,2121,86,91,9
"""25005616100""","""Providence-Warwick, RI-MA""",3,6547,2184,10568.26,71,85,75,44,55,46,27,30,28,11.78,2.48,2.11,2,2,25008,22138,25341,0,0,0,15076,13694,15137,11499,10527,11512,3577,3167,3625,0,0,0,0,0,0,0.6,4.6,0.34,0.21,7810,98,8280,86,73,18,2223,2087,2087,,96,4
"""25005617101""","""Providence-Warwick, RI-MA""",5,5011,1659,13336.16,68,83,72,43,54,45,26,29,27,11.37,2.22,2.03,2,2,24467,21748,24775,0,0,0,14558,13196,14606,11058,10085,11062,3500,3111,3544,0,0,0,0,0,0,1.9,5.1,0.44,0.12,6643,89,7507,85,65,24,1972,2029,2126,684,87,13
"""25005617102""","""Providence-Warwick, RI-MA""",2,4020,1413,8727.04,65,78,69,38,48,41,26,30,28,11.54,1.92,2.11,2,2,25032,22326,25338,0,0,0,15062,13685,15118,11481,10491,11493,3581,3194,3625,0,0,0,0,0,0,1.1,2.6,0.46,0.16,5836,93,6270,86,83,24,2193,1820,1932,958,87,13
"""25005630101""","""Providence-Warwick, RI-MA""",2,2740,1189,244.64,52,62,55,32,40,34,20,22,21,7.81,39.73,1.57,1,2,18867,16504,19092,2,2,3,11256,10005,11247,8541,7631,8498,2699,2361,2731,16,13,18,17,14,19,8,6.8,7.44,4.86,12638,30,13870,87,7,228,779,1511,2252,1005,39,61
"""25005630102""","""Providence-Warwick, RI-MA""",4,4139,1790,535.08,48,57,50,28,35,29,20,22,21,7.72,26.4,1.59,1,2,19231,16575,19520,3,3,3,11404,10107,11421,8633,7720,8607,2751,2371,2792,20,16,22,22,18,23,7.8,6.9,6.05,3.35,14416,25,15617,87,9,189,891,1312,1539,1101,53,47
"""25005630200""","""Providence-Warwick, RI-MA""",5,8104,2713,3785.18,69,83,73,45,56,47,24,27,25,10.87,9.49,1.89,2,2,22768,20039,23075,1,0,1,13570,12152,13634,10309,9283,10328,3257,2867,3301,4,3,5,4,3,5,2.4,7,1.26,0.72,12093,84,15122,87,22,83,1063,2130,2192,259,87,13
"""25005630300""","""Providence-Warwick, RI-MA""",4,8909,2890,5049.31,64,77,68,40,50,42,24,27,25,10.66,9.33,1.91,2,2,22500,19788,22803,1,1,1,13643,12225,13709,10419,9391,10440,3219,2831,3262,6,4,6,6,4,7,2.2,6.4,1.4,0.57,13588,85,15054,87,29,47,1490,1903,2069,265,87,13
"""25005630400""","""Providence-Warwick, RI-MA""",3,4971,1941,2465.17,58,70,61,36,45,38,22,25,24,9.43,13.6,1.79,2,2,21079,18355,21383,2,2,2,12759,11388,12806,9730,8752,9733,3015,2626,3059,13,11,14,14,11,15,2.8,6.5,1.71,0.79,14775,59,16345,88,18,76,1266,1694,1822,797,74,26
"""25005631100""","""Providence-Warwick, RI-MA""",7,8602,3194,2045.45,58,69,61,36,45,38,22,24,23,8.94,16.06,1.75,2,2,19961,17370,20248,6,5,6,12400,11004,12463,9509,8486,9530,2855,2485,2896,36,34,36,38,36,39,4.8,6.9,2.61,1.56,23926,60,23409,89,11,175,918,1706,1792,869,77,23
"""25005631200""","""Providence-Warwick, RI-MA""",5,7334,2752,4199.51,58,69,61,35,43,36,23,26,25,9.56,7.28,1.86,2,2,21846,19180,22133,2,2,2,13258,11914,13298,10121,9160,10120,3125,2744,3166,12,10,12,12,10,13,3.3,5.8,1.47,0.66,15948,71,17409,88,29,62,1603,1635,1885,350,74,26
"""25005631300""","""Providence-Warwick, RI-MA""",3,5269,2075,2211.16,59,71,62,37,46,39,22,25,23,9.01,14.29,1.74,2,2,20961,18379,21220,2,2,2,12474,11202,12480,9461,8560,9429,2999,2629,3036,15,13,16,16,14,17,3.2,6.5,1.87,0.94,14213,57,18112,88,22,75,1454,1741,2096,1279,61,39
"""25005631400""","""Providence-Warwick, RI-MA""",2,2533,1094,195.05,38,44,40,20,25,21,17,19,18,5.73,32.13,1.38,1,1,15217,13261,15384,11,10,11,9769,8614,9730,7522,6649,7456,2177,1897,2201,70,68,73,76,73,79,9.3,6.5,12.24,5.61,16397,8,21282,89,3,325,554,964,802,939,16,84
"""25005631500""","""Providence-Warwick, RI-MA""",2,2570,1005,553.54,50,60,53,30,38,32,20,22,21,8.11,19.03,1.61,1,2,18695,16284,18952,7,7,8,11486,10194,11508,8764,7819,8748,2674,2329,2711,48,45,50,52,49,53,6.8,6,3.92,1.82,16636,35,18847,88,11,158,851,1433,1739,1138,54,46
"""25005631600""","""Providence-Warwick, RI-MA""",3,4283,1515,388.21,46,55,49,27,34,28,19,21,20,7.79,33.13,1.54,1,2,17673,15477,17882,8,7,8,10970,9712,10970,8392,7450,8360,2528,2214,2558,50,48,52,54,52,56,7.9,6.5,6.89,3.9,16378,34,20122,88,4,269,532,1277,1668,973,43,57
"""25005631700""","""Providence-Warwick, RI-MA""",4,6447,2325,4600.45,63,76,67,39,48,41,24,28,26,10.62,6.35,1.94,2,2,23163,20313,23495,1,1,1,13887,12512,13947,10567,9601,10578,3314,2906,3361,7,6,8,8,6,8,1.6,6.3,1.16,0.51,11699,76,14450,87,67,40,1873,1827,1937,205,87,13
"""25005631800""","""Providence-Warwick, RI-MA""",4,6915,2827,2965.64,53,63,56,31,38,32,22,25,23,6.33,5.69,1.75,2,2,21081,18450,21362,2,2,2,12527,11245,12547,9498,8594,9477,3016,2639,3056,14,12,14,15,13,15,5.2,6,1.98,0.95,14735,52,14788,87,39,66,1421,1455,1049,625,61,39
"""25005632100""","""Providence-Warwick, RI-MA""",6,6977,2557,5919.21,60,72,64,36,44,38,25,28,26,10.32,6.57,1.98,2,2,23010,20242,23322,1,1,1,14061,12635,14132,10763,9734,10789,3292,2896,3336,7,6,7,7,6,7,1.2,6.8,0.85,0.43,16405,95,17452,88,40,45,1547,1684,1686,203,94,6
"""25005632200""","""Providence-Warwick, RI-MA""",5,7394,2944,5842.46,54,64,57,33,42,35,24,26,25,9.76,5.99,1.88,2,2,22383,19865,22658,1,1,1,13445,12034,13511,10240,9188,10266,3202,2842,3241,3,4,3,4,4,4,2.3,7.4,1.29,0.5,15093,87,21085,88,36,58,1422,1582,1626,449,81,19
"""25005633100""","""Providence-Warwick, RI-MA""",2,5627,1853,13590.81,71,86,75,45,56,47,26,30,28,11.45,1.59,2.09,2,2,24469,21650,24792,0,0,0,14891,13540,14946,11391,10443,11399,3500,3097,3547,0,0,0,0,0,0,0.8,5.3,0.21,0.14,9657,91,10404,87,120,12,2342,2117,2201,1371,90,10
"""25005633200""","""Providence-Warwick, RI-MA""",3,6208,2159,16449.39,64,77,67,37,47,39,26,30,28,11.74,1.59,2.1,2,2,24748,21903,25073,0,0,0,14992,13653,15042,11452,10520,11455,3540,3133,3587,0,0,0,0,0,0,0.7,5.4,0.2,0.13,9335,94,10076,86,122,14,2529,1771,1848,674,92,8
"""25005640100""","""Providence-Warwick, RI-MA""",5,4741,2038,854.51,43,52,46,23,29,25,20,22,21,7.01,27.32,1.62,1,2,18308,16026,18519,6,6,6,11460,10173,11470,8804,7845,8782,2619,2292,2649,37,35,39,40,38,42,6.5,6.7,4.63,2.38,22542,49,19364,88,6,231,847,1105,1282,792,50,50
"""25005640200""","""Providence-Warwick, RI-MA""",5,5533,2746,382.34,33,39,35,16,20,17,17,19,18,4.4,37.9,1.4,1,1,15236,13038,15429,8,8,9,9831,8650,9803,7598,6734,7539,2179,1865,2207,54,51,57,58,55,61,9.2,7.3,10.96,7.18,25217,7,21436,88,4,367,726,767,709,686,21,79
"""25005640300""","""Providence-Warwick, RI-MA""",3,4035,1591,322.84,39,46,41,19,24,20,20,22,21,6.69,32.81,1.56,1,2,18054,15762,18273,5,5,6,11133,9861,11136,8516,7574,8486,2583,2255,2614,34,32,36,37,34,39,8.1,6.3,11.84,4.93,17804,32,14448,87,6,331,744,904,1636,486,42,58
"""25005640400""","""Providence-Warwick, RI-MA""",3,2906,1180,220.12,40,48,43,21,27,22,19,21,20,6.55,41.23,1.52,1,2,17400,14992,17644,7,6,7,10830,9547,10843,8298,7362,8274,2489,2145,2524,43,40,45,46,43,49,8.1,7.2,7.07,5.36,22278,25,18460,88,5,256,728,1010,1131,651,46,54
"""25005640500""","""Providence-Warwick, RI-MA""",5,4984,2253,337.21,39,46,41,21,26,22,18,19,19,5.55,55.59,1.42,1,1,15767,13435,15990,9,9,10,10051,8831,10043,7736,6853,7693,2256,1922,2287,60,55,63,64,59,67,8.4,7.8,9.75,6.68,26752,13,24769,88,5,302,839,991,1133,790,33,67
"""25005640600""","""Providence-Warwick, RI-MA""",4,4772,1898,178.11,37,44,39,20,25,21,18,19,18,5.79,63.6,1.42,1,1,15456,13181,15655,9,8,9,9977,8785,9953,7709,6846,7654,2211,1885,2239,57,53,59,61,57,64,9.1,7.7,12.71,10.66,30033,15,27977,89,3,496,463,939,1082,755,30,70
"""25005640700""","""Providence-Warwick, RI-MA""",3,3004,1231,235.27,49,58,51,28,35,30,20,22,21,7.28,38.75,1.62,1,2,18584,16041,18848,7,6,7,11532,10209,11562,8831,7875,8822,2658,2295,2696,43,39,44,46,42,48,7.3,6.8,6.47,5.23,24276,44,20793,88,6,291,652,1342,1635,887,62,38
"""25005640800""","""Providence-Warwick, RI-MA""",3,3935,1422,776.07,42,49,44,22,28,23,19,21,21,7.69,17.93,1.57,1,2,17452,15126,17680,7,6,7,11066,9757,11094,8526,7552,8520,2497,2164,2529,44,41,45,47,45,49,6.7,7,5.44,1.83,26089,35,23830,89,6,210,913,1050,1011,680,49,51
"""25005640901""","""Providence-Warwick, RI-MA""",5,4857,2187,182.68,35,41,37,18,23,19,17,18,18,4.14,64.15,1.36,1,1,14681,12479,14878,11,10,11,9579,8373,9564,7408,6522,7362,2100,1785,2128,71,65,74,76,70,80,9.2,7.8,19.93,11.97,28852,5,28275,89,4,378,532,856,879,711,24,76
"""25005641000""","""Providence-Warwick, RI-MA""",3,2282,1150,161.8,29,33,30,13,16,13,16,17,17,3.99,41.59,1.3,1,1,13387,11424,13531,11,10,11,9077,7951,9030,7093,6252,7022,1915,1634,1936,69,65,73,74,70,78,9.6,7.9,27.94,7.11,28059,1,29144,89,3,502,559,596,,596,7,93
"""25005641101""","""Providence-Warwick, RI-MA""",2,2050,1007,113.43,27,32,29,12,15,13,15,17,16,2.65,28.51,1.25,1,1,12127,10352,12234,14,14,15,8604,7518,8549,6777,5950,6702,1735,1481,1750,92,88,96,99,94,104,9.7,8,21.82,8.88,30687,2,30773,89,2,688,361,578,,578,4,96
"""25005641200""","""Providence-Warwick, RI-MA""",2,3233,1456,257.06,33,39,35,17,21,17,16,18,17,4.69,78.99,1.34,1,1,13976,11897,14148,11,10,11,9343,8167,9319,7273,6399,7221,1999,1702,2024,70,65,74,76,70,80,9.4,8,13.34,5.66,30332,2,30434,89,3,388,640,785,1224,701,15,85
"""25005641300""","""Providence-Warwick, RI-MA""",5,5283,2374,218.87,31,36,33,14,17,15,17,19,18,3.32,38.67,1.4,1,1,14958,12973,15109,8,7,8,9782,8588,9756,7593,6685,7543,2140,1856,2161,49,47,52,53,50,56,9.3,7.6,13.65,10.85,27274,12,27125,89,4,465,532,658,,658,16,84
"""25005641400""","""Providence-Warwick, RI-MA""",3,2372,1135,149.77,34,40,36,16,20,17,17,19,18,4.79,49.71,1.4,1,1,15180,13133,15345,8,7,8,9852,8652,9827,7631,6727,7580,2171,1879,2195,49,46,51,52,50,55,9.3,6.9,16.97,7.58,25353,6,23046,89,4,402,593,776,743,681,15,85
"""25005641500""","""Providence-Warwick, RI-MA""",2,2246,1081,88.54,39,45,41,20,26,22,18,20,19,5.98,74.83,1.46,1,1,15921,13861,16091,7,6,7,10270,9039,10254,7951,7016,7907,2278,1983,2302,42,40,45,45,43,48,9.2,6.1,17.26,12.21,21027,13,18530,88,4,477,554,970,1698,768,22,78
"""25005641600""","""Providence-Warwick, RI-MA""",2,2010,985,235.4,47,56,50,28,35,29,20,22,21,6.73,30.14,1.58,1,2,18161,15859,18386,5,5,6,11210,9887,11234,8578,7585,8568,2598,2269,2630,34,33,36,37,35,39,8.3,5.8,7.98,4.18,18737,30,16356,88,5,266,858,1309,1671,949,47,53
"""25005641700""","""Providence-Warwick, RI-MA""",4,5380,2124,758.45,47,56,50,27,34,29,20,22,21,7.3,27.02,1.61,1,2,17981,15720,18192,5,5,5,11361,10005,11397,8756,7724,8761,2572,2249,2602,33,32,34,35,35,37,5.6,7.3,6.07,2.8,24834,48,25612,89,5,321,754,1290,1715,602,57,43
"""25005641800""","""Providence-Warwick, RI-MA""",3,2128,911,129.71,45,53,47,27,33,28,18,20,19,6.44,50.46,1.45,1,1,16073,13847,16274,7,7,8,10238,8969,10246,7893,6945,7870,2299,1981,2328,46,43,48,50,47,52,8.8,8,9.4,7.02,27349,19,29574,89,4,370,503,1269,2026,812,36,64
"""25005641900""","""Providence-Warwick, RI-MA""",2,2000,1004,87.52,34,40,36,18,22,18,17,18,17,5.04,58.45,1.34,1,1,14201,12129,14370,10,10,11,9394,8209,9370,7297,6413,7246,2031,1735,2056,65,61,69,70,66,74,9.4,8,16.45,11.47,28401,5,30295,89,3,483,455,829,1384,703,18,82
"""25005642000""","""Providence-Warwick, RI-MA""",3,2891,1406,274.26,32,38,34,16,19,16,17,18,17,4.86,25.38,1.35,1,1,14361,12337,14518,7,7,8,9431,8261,9395,7331,6452,7270,2054,1765,2077,46,44,49,49,48,52,9.5,7.9,13.55,5.13,25510,4,28162,89,3,478,647,739,643,706,14,86
